1178120866,066361401
8458513375,026415315
5979144801,816909163
6597889098,585509693
9677597568,659207991
1198221757,005037764
7554554242,345188626
1467537673,365513549
7633379137,331082206
4374570540,076521326
6604947013,278725496
9840159385,779187435
0975929389,783408162
7758823077,839587217
2399699508,733308399
7592586420,742791802
4502065453,985480518
2342345849,515445818
8233784223,650649286
3588086591,221679708
3871674980,611478764
5187272277,186850360
9976199949,484540591
9764067499,062164491
3372897723,759687156
8179740499,801444635
9154017735,613989812
6641192108,118346702
2971721085,266540234
9532795677,458836007
8722919931,999606024
0802173748,591177975
0426804521,793732442
8569087389,769468489
4436462595,057822104
7291285911,945202520
6412686565,840156531
2866763547,978869758
6408978522,125567498
7386633957,844391948
7532792969,139603577
9686780024,262168791
6674797764,847282952
9252633040,716317301
1180924668,548986750
0469039066,625324549
5332679746,535781779
4356099018,466143805
1565863178,321410397
0854763859,350647180
6037865811,898098973
1993222582,279098367
6040980967,672190077
2888375775,777153388
5223089027,856785022
6041354153,332671233
7478318060,475475549
4239739561,189162778
9048776633,507425911
5707314989,462450223
8658238798,907299729
2934833650,711901799
9807654080,245407741
6411052460,116232822
4390192026,330715144
7391013882,330493492
7489556129,184141634
3540661172,441730109
4979384696,051768133
2834300634,511356073
3372897723,095758140
0141068486,010002433
4105950179,000458528
0579331093,349763313
5785325865,069421628
8151815141,907160099
9310445763,071019957
5550564584,662817968
8752604963,144173147
7252782735,987404975
3776033685,544013934
6928810019,395164464
8112244514,443714824
2966998809,030545146
7567401055,796768055
6425645269,887439185
2321909644,580757892
4327303990,590689744
0510417547,227255741
9897394915,663413314
2885397735,619883809
6945841052,673728895
6261985511,039810068
2974867414,610826493
9682146834,862491530
7069296073,750770570
2719946367,624962982
1509828184,420299014
4086917740,027596879
0920131414,575434697
8304742606,075032878
9985465668,254913189
0680702172,699559081
5070866256,792478138
8408442691,844108031
2419308019,551794177
8180738776,464229717
0020471510,782884666
7397822312,565935003
3576781521,673697564
0393469798,647960596
4842710609,595508927
6258714173,589270245
5964506656,454010843
5393206695,087938989
2538714554,608113357
7027084054,243825952
4889072937,485750330
0794583434,329720708
8170903339,159459419
9464801973,086010564
7760108202,863057714
0568360276,909024411
5034947528,770405929
3177909737,569151228
1783081958,486742239
0287634255,867985666
7755743180,161713960
8539044137,805677687
0597063916,099993379
4401638469,944365906
1931875613,765900683
9584429117,888908471
0440838876,330353262
8135357272,570602574
1366454603,045862960
5528222231,299936604
3947684066,745643118
5325788565,836414624
3673997813,991332438
5564974666,510418106
2694463411,472171640
1836643328,434013568
2821896805,959651159
5145269582,420576633
9867387196,884144222
0568214132,006973051
5368581359,561032319
4024718282,496680137
2394558288,257707189
9672143939,568061588
6531665144,495761838
1810661695,527624884
8084495667,554741095
1172649865,412602771
8463876073,611555762
7114301437,426151351
2021627177,099717207
9291907876,210298004
2904607267,253799701
1240954864,537417518
0715877940,583517012
6947784211,269443251
1957207960,132856009
0741664277,712932148
6125037742,774209652
8871010548,573639995
3804846252,272599727
4145018118,215810241
7017914495,708799631
8918742322,192123979
1777364747,051875651
9248963542,640307174
5456804833,321611845
7663654111,773568819
3574423616,277143048
5493083834,161400170
9695371679,549027784
8268053400,704509460
3722928917,467377531
6237692683,326673924
5584653621,702597107
2628674794,605222780
4794364257,865211843
6467805914,421021328
4389055096,103210636
6287159569,985835881
2813424011,322576196
7587718319,183608667
5866190963,737432396
7089846702,186559603
9778398886,815047734
1909762406,647055788
9574175293,060658538
5338178662,770030082
1598953532,412424766
4727131869,603667020
4886173901,709741159
0264895285,070485169
8128935859,547524579
2228404700,742114100
7002317014,125370705
4417358003,527448884
7015864745,344191082
8463876073,094947194
9753679761,742503581
1927189243,940001315
6726502828,398673053
0588043405,883233809
2884357124,250489366
4780228371,311469497
7299452586,201235740
7767909076,375571809
3908954754,157452822
2573075912,793705698
3034506545,315156917
2647206811,519891362
4303251424,329117881
7271216954,132246042
2544600540,569611293
9668055827,472723461
6467805914,780928640
2663264813,203630330
0610697974,922781756
4657831221,027601435
5335192085,505850360
5955323157,324110456
9104334429,479590824
4359449204,809994986
7691372277,890948376
5206160270,145768958
3745644251,551049316
7013564059,329852631
5064827124,529818702
8228988352,325749182
7777918841,621386590
7242297594,737831796
4183518752,882941507
3736224906,806905996
7536764697,809826058
8690867084,049580356
8539557821,369761251
2608229107,383040304
7599237731,882603948
6285555750,592946303
4962553703,862474249
7027729981,247254146
6494144225,170613378
8172203316,039937508
4223646317,667162358
2781921066,931179272
7801246960,844304753
4917621954,654423126
1863028462,139762312
2502315299,273490447
5562599326,924603264
6806733459,567583061
