7057245666,373187
5900352662,044887
1326952452,525216
6769511283,838121
8985335932,387724
3125605033,788211
0351315184,170212
6657498352,583000
7503682762,219285
0347691687,295300
1412899561,773535
1718642330,085399
3784140114,446423
2174972004,591902
5483825225,537753
4091683709,059619
6514856770,887852
6781750951,231847
5271639660,068178
7377141365,817748
5230487867,922269
7762316806,882978
5290662566,887711
2622113863,190331
9926744552,658510
3382914260,307310
0555370357,602149
7142555022,830577
0583212217,659022
4413713708,020965
0218317623,107265
0296703501,900310
7109977002,773774
9202334656,795930
6425310234,287013
7067950886,617548
9305761285,090355
5242695973,105798
5575646518,821845
1893053146,702250
3716042612,365531
7377128764,236252
7848287815,441383
6624007659,016311
6237642589,326027
4669002252,832814
0252206188,543235
3303478075,575387
6882643815,052138
4436112705,855603
0025217856,064807
5256796923,815721
0050457615,787291
3191071031,401021
9610924032,826641
5218453197,481081
8599652757,077050
0982303019,510710
7685048778,191350
5324899449,083409
8785377327,498968
0100151660,575901
0745665387,857856
3597766335,625784
3480981288,618559
8042017544,438999
4788925686,202734
8382256423,406829
6761459113,718735
6320687528,718146
4464901345,050873
9306092432,345739
2591922847,313877
7313510670,697018
8110933009,804877
4654586210,285274
9487276375,485897
3774496895,412802
3194424554,646502
0396852027,038397
1455067446,177378
6143730097,079622
9679289898,608885
4566602764,288511
0426804521,204873
1850119415,834768
1070916809,181792
9594867843,616398
5413446831,532405
4063786286,847565
2887408657,177263
7956325694,020638
9374869240,929844
1026731345,769169
5469798506,631840
1114728693,921427
9022471627,986545
1431578283,023802
9155777138,631236
3033630168,680634
7112022977,321351
2697990518,252216
4685060636,526915
8200149894,664248
4438154255,060004
8699242242,373592
8556203996,948796
8647779258,996796
6833908219,924044
8852510660,017210
2954252484,455745
6389533731,736432
6287136660,282172
6079463042,970540
9208419977,247264
6423403426,273975
9215022649,125273
1798216288,653671
9855395638,816945
6498603233,070082
9581019631,161927
7723103798,686289
6264350034,207985
0723985841,420256
4870321499,485989
9761827842,217337
4194455913,238326
